ID,Name,Field_9_1_5_39977_001
3789,10.0.5_[test]_hanging_dialog_IGC,11
3790,10.0.5_[test]_hanging_dialog_IGC,3
3791,10.0.5_[test]_hanging_dialog_IGC,1
3792,10.0.5_[test]_hanging_dialog_IGC,1
3793,10.0.5_Primalist_Tomorrow_Event_Portal00_Water_LWB,5
3795,10.0.5_Primalist_Tomorrow_Event_Portal00_Air_LWB,3
3796,10.0.7_[test]_yuni_weather_IGC,14
3799,10.0.5_Primalist_Tomorrow_Event_Portal00_Earth_LWB,3
3801,10.0.5_Primalist_Tomorrow_Event_Portal01_Water_LWB,2
3802,10.0.5_Primalist_Tomorrow_Event_Portal01_Earth_LWB,2
3803,10.0.5_Primalist_Tomorrow_Event_Portal01_Air_LWB,2
3804,10.0.5_Primalist_Tomorrow_Event_Portal02_Water_LWB,2
3805,10.0.5_Primalist_Tomorrow_Event_Portal02_Earth_LWB,2
3806,10.0.5_Primalist_Tomorrow_Event_Portal02_Air_LWB,2
3807,10.0.5_Primalist_Tomorrow_Event_Portal03_Water_LWB,2
3808,10.0.5_Primalist_Tomorrow_Event_Portal03_Earth_LWB,2
3809,10.0.5_Primalist_Tomorrow_Event_Portal03_Air_LWB,2
3814,10.0.7 [HAH] PLACEHOLDER SCENE - IGC,2
3821,10.1 Underground - Ch 04 - Bombing Run (MA),2590
3824,10.0.7__Human_Heritage_MoonClessEn_LAS,10
3825,10.0 Dragon Racing - Client Scene - Race Course Display Shared - 10.1,809
3828,10.0.7 Human Heritage - Q13 - Heritage Ceremony (LAS),1
3829,10.0.7_[BBB]_Baines_Big_Battle_IGC,40
3852,Emily Debug Information Test,1
3853,10.1.0_Dracthyr_Legend_Neltharion_STM,12
3855,10.1.0_[DracthyrLegendary]_Claim_STM_IGC,35
3856,"World - Generic Placeholder Script Package - Fade to Black - 1/1 Seconds, Wait 10 (JSS)",20
3857,10.0.7 Forbidden Reach - Treasure Room - One-Time Chest - Puzzle - Circuit Game - Medium,750
3860,10.0.7_[HAH]_Heritage_Armor_Human_IGC,24
3861,10.0.7_[HAO]_Heritage_Armor_Orc_IGC,28
3862,10.0 Dragon Racing - Client Scene - Zaralek Cavern Race 2 Enemies,806
3863,10.0 Dragon Racing - Client Scene - Zaralek Cavern Race 6 Enemies,806
3864,10.1 BD - Blue Dragon TP In - (STM),2576
3866,10.0.7_[BTL]_BaineTooLate_IGC,22
3867,10.1.0_BD_VeiledOssuary_Explosion_STM,1
3868,10.1.0_BD_Archives_AzuregosProblems_STM,5
3869,10.0 Dragon Racing - Client Scene - Race Course Display Shared - 10.1.5,809
3870,10.1.0_FyrakkAssaults_DQ06Z2_01_DTM,3
3871,10.1.0_FyrakkAssaults_DQ06Z2_02_DTM,4
3872,10.1.0_FyrakkAssaults_DQ06Z2_03_DTM,4
3873,10.0.7_[SAM]_Sarkareth_AMbush_IGC,33
3874,10.1.0_FyrakkAssaults_DQ06Z3_01_DTM,1
3875,10.1.0_FyrakkAssaults_DQ06Z3_02_DTM,3
3876,10.1.0_FyrakkAssaults_DQ06Z3_03_DTM,4
3877,10.0 Dragon Racing - Client Scene - Kalimdor Race 04 Enemies,806
3879,10.1.0_Pandaria_JadeForest_Flight_SH,51
3880,10.1.0_BD_Ossuary_Epilogue_STM,1
3887,10.0 Dragon Racing - Client Scene - Kalimdor Race 10 Enemies,806
3888,10.0 Dragon Racing - Client Scene - Kalimdor Race 10 Enemies - Advanced,806
3890,10.0.7_[EEE]_Emberthal_Ebyssian_Epilogue_IGC,6
3893,10.0.7 Forbidden Reach Match 4 - One-Time Chest - Puzzle - Match Game - Quest - Purple (hard),605
3894,10.1.5 Time Rifts - Minigames - 01 - Find Incorrect Item - PRK,611
3895,10.1.0_[STC]_Scoping_the_Caldera_IGC,7
3899,10.1.0_[BDF]_Blue_Dragon_Flythrough_IGC,8
3901,10.1 Underground - SE Crystals - Unique Treasure - Matrix Chest - Puzzle - Circuit Game - Hard (DTM),753
3902,101 Underground - Campaign - Ch 04 - Ebyssian Bombing Run (MA) (BACKUP),2588
3903,circuit game,6
3904,10.1 Underground - Ch 04 - Telescope (MA),18
3905,10.1.0_[RRN]_Rescued_by_Reclusive_Niffin_IGC,32
3906,10.1.0_[FRH]_Fyrakk_Reveals_Himself_IGC,37
3907,10.1.0_[wsf]_Wrathion_&_Sabellian_Charge_Fyrakk_IGC,16
3908,10.1.0_[ESB]_Emberthal_Sarkareth_B_IGC,48
3909,10.1.0_[tsc]_Tyr's_Story_Capper_IGC,16
3910,10.0 Dragon Racing - Client Scene - Race Course Display Shared - 10.1.7,809
3911,10.1.5 Dungeon - Infinite - Zone - Timeways Client Scene,49
3912,10.1_Underground_Ch 04_Telescope_MA,1
3913,10.1_Underground_Ch 04_Telescope,1
3914,10.1_Underground_Ch 04_Telescope,1
3915,10.1_Underground_Ch 04_Telescope,8
3916,10.1.0_[SFF]_Senegos_Final_Farewell_IGC,7
3917,10.1.0_[FSE]_Fyrrak_SF_Empowement_IGC,30
3918,10.1.0_[aif]_Alexstrasza_Informed_of_Fyrakk_IGC,18
3919,10.1.0_[ESS]_Ebyssian_Saves_a_Serpent_Drake_IGC,22
3922,10.1 Fyrakk Assaults - Smoke Preload (ZTO),1
3923,10.1.0_Zaralek_Loamm_Campaign_Ch1_Q08_WagonEntrance_JSS,1
3924,10.1.0_Zaralek_Loamm_Ch1Q08_JSS,7
3925, 10.1.0_[UEP]_ARTC_Underground_Epilogue_IGC,14
3926,10.1.0_[MSS]_Malygos_Sindragosa_Sendoff_IGC,6
3927,10.1.0_[SWE]_ARTC_Sabellian_Wrathion_Ebyssian_IGC,26
3928,10.1.0_[SRF]_Sarkareth_Raid_Finale_IGC,5
3929,10.0 Dragonriding - Sightseeing,809
3930,10.1.0_[IZC]_Into_Zaralek_Caverns_IGC,6
3931,10.1.0_[SEC]_SarkarethEmberthalCapper_IGC,20
3932,10.1.7_Test__Test_DTM,1
3933,11.0 Delves - Arena Crowd - (STM),2584
3934,11.0 Delves - Arena - Trail - (STM),22
3935,10.0 Dragonriding - Delivery,809
3936,10.1.0_[SRF]_Sarkareth_Raid_Finale_2_IGC,3
3937,10.1.5 Time Rifts - Minigames - 02 - Circuit Game - PRK,751
3938,Generic - Minigame - Circuit Game,1
3939,10.1.5 Time Rifts - Minigames - 03 - Adjust Hourglass - PRK,613
3940,10.1.5_[TEST]_yuni_screeneffect_bug_IGC,3
3941,10.1.5 Time Rifts - Minigames - 04 - Flying Sand - PRK,613
3942,10.0 Dragon Racing - Client Scene - Race Course Display Shared - 10.1.5 - Eastern Kingdoms,809
3943,10.1.5 Time Rifts - Minigames - 05 - Falling Sand - PRK,615
3944,10.1.5 Time Rifts - Minigames - 06 - Find Specified Items - PRK,611
3946,10.1.5 Time Rifts - Minigames - LIBRARY - Time Rift Creatures - PRK,1
3947,10.0 Dragon Racing - Client Scene - Eastern Kingdoms Race 08 Enemies - Easy,806
3948,10.0 Dragon Riding - Pathing Creatures Test 1,807
3949,10.0 Dragonriding - Stopping the Fires Test 1,807
3950,10.2 Dragon Riding - Pathing Creatures Test - Mounted,808
3951,10.0 Dragon Racing - Client Scene - Eastern Kingdoms Race 08 Enemies - Advanced,806
3952,10.2 Dragonriding - Ch5 Protodragons,808
3953,10.0 Dragon Racing - Client Scene - Eastern Kingdoms Race 12 Enemies - Easy,808
3954,10.0 Dragon Racing - Client Scene - Eastern Kingdoms Race 12 Enemies - Advanced,808
3955,10.2 Dream - Campaign - Ch 4 - Q10 - Dragonriding sporebat swarm (SH),809
3956,10.0 Dragon Racing - Client Scene - Eastern Kingdoms Race 02 Enemies - Easy,806
3957,10.0 Dragon Racing - Client Scene - Eastern Kingdoms Race 02 Enemies - Advanced,806
3958,10.0 Dragon Racing - Client Scene - Race Course Display Shared - 11.0,809
3959,10.1.7 - Dragonriding - Brewfest - Bubbling Brews,808
3960,10.1.7 Heritage - Night Elf - Facial Marking Ceremony (MPK),1
3961,10.2.0_Dream_Ch_1_IntroEntrance_RMV,21
3962,10.1.5_Thaldraszus_Eons_Fringe_Lordaeron_KRB,18
3963,10.2 Dream - Campaign - Ch1 - Q02 - Dragonriding Fires (RMV),807
3964,"10.2 Superbloom - Flower Burst Wave (old, clunky, dont use me) (LAS)",83
3965,10.2.5 Dowsing - Academy Tutorial - Zenata (SMART),14
3966,10.0 Dragon Racing - Client Scene - Outland Race 01 Enemies - Easy,806
3967,10.0 Dragon Racing - Client Scene - Outland Race 01 Enemies - Advanced,806
3968,10.1.7_BronzeRecon_Tanaris_Q02Rewind_ZCS,2
3969,10.2.5 Dowsing - Dragonskull Island - Abereth Betrayal Scene (SMART),11
3970,11.0 - Larry Test copy of - 10.2 Dream - Superbloom - Flower Burst Wave ,82
3971,10.2.0_Dream_Ch_1_Alexstrasza_RMV,11
3972,10.2.0_Dream_Ch_1_Prophet_RMV,12
3973,10.2.0_Dream_Ch_1_Igira_RMV,30
3974,10.1.7 [NEH-A] PLACEHOLDER SCENE - Scrolling Text - IGC,4
3978,10.0 Dragon Racing - Client Scene - Race Course Display - Training 4,808
3979,10.1.7_Zaralek_IgirasWatch_TuskDjarMeet_SMART,5
3980,10.2 [TEMP] Placeholder for RTC - CH6 - New Moon - IGC,5
3981,10.2.0_[YGB]_ARTC_Ysera_Goodbye_IGC,7
3982,10.2 [TEMP] Placeholder for ARTC - CH6 - Tyrande Alexstrasza Epilogue - IGC,6
3983,10.1.7_[NEH-A]_Night_Elf_Heritage_IGC,7
3984,10.1.7_[NEH-B]_Night_Elf_Heritage_IGC,12
3985,10.1.5_[VAC]_Vyranoth_Alexstrasza_Convo_IGC,12
3986,10.1.5_[WDB]_Whelp_Daycare_(Black)_IGC,6
3987,10.2.0_Emerald_Dream_Treetown_Hub_The_Bloom_Begins_KCO_PLACEHOLDER,2
3988,10.2.0_Emerald_Dream_Riverside_Hill_TheTideTurns_KCO_PLACEHOLDER,1
3989,10.2.0_Emerald_Dream_Temple_Battlefield_ProphetTransforms_KCO_PLACEHOLDER,1
3990,10.1.5_[CAN]_ARTC_Chromie_Alex_Noz_epilogue_IGC,3
3991,10.1.5_[WDG]_Whelp_Daycare_(Green)_IGC,4
3992,10.1.5_[WDR]_Whelp_Daycare_(Red)_IGC,5
3993,10.1.5_[WDU]_Whelp_Daycare_(Blue)_IGC,5
3994,10.1.5_[WDY]_Whelp_Daycare_(Bronze)_IGC,8
3995,10.2 Dragonriding - Ch 5 Protodragons (Live),808
3996,10.1.5_[MRC]_Morchie_Reveal_Cutscene_IGC,18
3997,10.1.7_BronzeRecon_Tanaris_Q04Rewind_ZCS,16
3998,10.1.7_BronzeRecon_Tanaris_Q03Rewind_ZCS,10
3999,10.1.7_[BRC]_Bronze_Reconciliations_Capper_IGC,22
4000,10.0 Dragon Racing - Client Scene - Outland Race 13 Enemies - Easy,807
4001,10.0 Dragon Racing - Client Scene - Outland Race 13 Enemies - Advanced,807
4002,10.1.7_[NEC]_Night_Elf_Heritage_Ceremony_IGC,3
4003,10.2.0_Emerald_Dream_Sapling_Q3_Complete_SMART,13
4004,11.0 Delves - Camera Zoom On Player - (STM),2577
4005,11.0 Delves - Camera Zoom Out Player - (STM) ,2578
4006,xx.x Zx RTC/ARTC/IGC [TMP] Placeholder Scene - TEMPLATE - Scrolling Text (v2) - IGC,10
4007,10.2.0_[BTA]_By_This_Axe_IGC,9
4008,10.2.0_Emerald_Dream_TempleBattlefield_FBB_KCO_PLACEHOLDER,1
4010,10.2.0_[EDT]_Emerald_Dream_Tree_Flythrough_IGC,15
4011,"10.2.0 [FPT] Fyrakk, The Prophet, And The Tree - Scrolling Text - IGC",5
4012,10.2.0_[VCO]_Vyranoth_Confronts_Odyn_IGC,21
4013,10.1.7_Argus_Krokuun_ArzaalExplains_KNF,24
4014,10.1.7_[FTB]_Flight_Of_The_Banshees_IGC,8
4015,10.1.7_[FHF]_Forsaken_Heritage_Flyover_IGC,1
4016,10.2 Dream - Campaign - Ch 3 [TMP] Assault on the Wellspring - Scrolling Text - PLACEHOLDER (LAG),1
4017,10.2.0_[ETE]_Elisande_Timeway_Escape_IGC,31
4018,10.2.0_[TAC]_Tyrs_Awakening_Capper_IGC,21
4019,10.2 Dream - Uber Rares - Primalist Elemental - Spawn Visual (LAS),689
4020,10.2 Dream - Uber Rares - Amalgamation of Dreams - Spawn Visual (LAS),690
4021,10.1.7_Argus_Krokuun_Epilogue_KNF,2
4022,10.1.7_[TGA]_Tyr_Guard_Assemble_IGC,5
4024,10.1.7_[DRC]_Dracthyr_Reconciliations_Capper_IGC,10
4025,10.1.7_[VCV]_Vyranoth_Comes_to_Valdrakken_IGC,3
4026,10.2.0_Thaldraszus_AlgetharAcademy_Fyraxe_Introduction_LQM,6
4028,10.2 Dream - Side - Ryan's Client Scene (LAS),82
4029,10.2.0_[TTT]_ARTC_-_The_Tide_Turns_IGC,41
4030,11.0 Delves - Void Invasion - Minigame - Easy - (STM),751
4031,11.0 Delves - Void Invasion - Minigame - Medium - (STM),752
4032,11.0 Delves - Void Invasion - Minigame - Hard - (STM),752
4033,10.2.0_[TPT]_The_Prophet_Transforms_IGC,15
4034,Generic - Draw Runes  - Relative,82
4035,11.0 Delves - Draw Runes - (STM),62
4036,10.2.5_WakingShores_ConcordObservatory_DowsingScene (SMART),4
4039,10.2.0_[POF]_Prophet_Of_The_Flame_IGC,25
4040,10.2.0 [AOW] Assault On The Wellspring - Scrolling Text - IGC,5
4041,10.2.0 [FBB] Fyrakk Breaks The Barrier - Scrolling Text - IGC,5
4042,10.2.0 [FRC] Fyrakk Raid Capper - Scrolling Text - IGC,5
4043,11.0.0_Delve_Fung01_ChestAppear_STM,2
4044,11.0.0_Delve_Fungarian01_ShootUp_STM,3
4045,10.2.0_[GNW]_Galoks_New_Weapon_IGC,11
4046,10.2.0_[MDG]_Merithra_Defeats_Galokk_IGC,9
4047,10.2.0_[TBB]_The_Bloom_Begins_IGC,28
4049,10.2 Superbloom - Flower Burst Wave (LAS),83
4050,11.0 Delves - Minigame Test,4
4055,[test]yuni_another_export_error,2
4056,10.1.7_[FAV]_Fyrakk_Argues_Vyrannoth_IGC,36
4057,10.0 AI Instance - Nokhud Offensive - Player Directions,809
4058,10.2.0 [RFI] Raid Fyrakk Intro - Scrolling Text - IGC,5
4059,amp-test-export,2
4065,10.2.0_Dream_Ch_1_IntroEntrance_RMV,1
4066,10.0 Dragon Racing - Client Scene - Northrend Race 06 Enemies - Easy,807
4067,10.0 Dragon Racing - Client Scene - Northrend Race 06 Enemies - Advanced,807
4068,10.2.5 - VS Mode - Game Mode - Client Scene (OJF),3
4074,10.2.7_[VPR]_Velens_Plan_Revealed_IGC,12
4082,10.2.7_[CFB]_Curing_Fel_on_Bloodmyst_IGC,16
4083,REMOVED - DNT,2
4084,11.0 Z2 IGC [MAG] PLACEHOLDER SCENE - Magni's Sacrifice (MPK) - IGC,7
4085,10.2.0_[FBB]_Fyrakk_Breaks_Barrier_IGC,25
4086,10.2.0_[AOW]_Assault_On_Wellspring_IGC,19
4087,10.2.0_[FSS]_Fyrakk_Steals_Smolderon_IGC,15
4088,10.2.0_[RFI]_Raid_Fyrakk_Intro_IGC,19
4089,10.2.0_[FRC]_Fyrakk_Raid_Capper_IGC,18
4091,10.2.5 [DWC-TEMP] Dragon Wrap-Up Conversation - RTC (JSS),6
4092,10.2.5 [MAT-TEMP] Malfurian and Tyrande - ARTC (JSS),6
4093,10.2.5 [IVP-TEMP] Iridikron and Vyranoth Parlay - ARTC (JSS),6
4094,10.2.0_[FPT]_Fyrakk_the_Prophet_the_Tree_IGC,31
4095,10.2.0_[NMR]_ARTC_-_New_Moon_Ritual_IGC,9
4096,10.2.0_[ARE]_Aspects_Reempowered_Epilogue_IGC,8
4098,10.2.7_[WDT]_Witch_Doctor_Tzadah_IGC,26
4102,10.2.5_[SSG]_TLS_-_Shaw_And_Greymane_IGC,5
4103,10.2.5_[MAT]_ARTC_-_Malfurion_and_Tyrande_IGC,18
4104,[Test]tiger_relative_scene,1
4115,11.0 Dungeon - Airship - Zone - Airship Crashing Client Scene,49
4116,10.2.5_[SWS]_TLS_-_Wrathion_and_Sabellian_IGC,6
4117,10.2.5_[GGO]_Gilneas_Gate_Opens_IGC,8
4118,11.0 Z2 - DIFA - (LWB),3
4119,10.2.5_[TSM]_TLS_Tyrande_Shandris_and_Malfurion_IGC,6
4120,11.0.0_Z3__Q1_KobyssAttack_(LAS),15
4121,10.2.5_[SED]_TLS_StayEmberthalDracthyr_IGC,3
4122,10.2.5 - Test - Bounce,808
4123,11.0.0_Z3__Q2_BeachRP_(LAS),21
4124,11.0 Z5 RTC [TMP] PLACEHOLDER SCENE - Chapter One RTC - Scrolling Text (v3),7
4125,10.2.5_[SKK]_TLS_Stay_Kalecgos_Khadgar_IGC,2
4126,11.0 Z3 - Campaign - Ch 2 - Q4 - Fishing Village - Client Scene wave of darkness (LAS),690
4127,11.0.0_Z1_[SRA]_The_Stormriders_Arrive_IGC,18
4128,11.0 Z1 - Level Up - Ch1 - Q7 - Bombing Run (KNF),2581
4129,11.0.0_Z1_[TJR]_[ARTC]_Thrall_and_Jaina_Reinforcements_IGC,24
4130,11.0.0_Delves_Z1N1V4_DrillDown_STM,13
4131,10.2.5_[DWC]_Dragonflight_Wrap-up_Conversation_IGC,67
4133,11.0.0_IsleOfDorn_TranquilStrand_NerubianAttacksMage_KNF,19
4137,10.2.5_[TAG]_ARTC_-_Tess_and_Genn_IGC,11
4138,10.2.7_[KAD]_Khadgar_Alleria_Dalaran_IGC,14
4139,11.0 Z3 - Level Up - Ch 3 - Finale Bombing Run (LAS),2581
4140,11.0.0_Z3__Level_Up_Finale_Client_Scene_Test_LAS,1
4142,11.0 Z1 - Level Up - Ch3 - Q7 - Meadery Defense (KNF),2581
4143,11.0 Z2 TLS [TMP] PLACEHOLDER SCENE - Brithe and Highspeaker (MDE) - IGC,9
4144,11.0.0_test_ing_relative_stm,5
4145,ccs,12
4146,11.0.0_[AXW]_[ARTC]_Al_Xal_Waterfall_IGC,38
4147,11.0.0_[ASC]_Airship_Crash_IGC,17
4148,11.0 Z5 RTC [ATU] PLACEHOLDER SCENE - PART B - Camera Move - IGC,9
4149,11.0.0_Z3_[AIL]_[ARTC]_Anduin_is_Lost_IGC,20
4150,10.2.5 HSAnn - Game Table - Game Over,3
4151,11.0 z3 - Campaign - Ch3 - Q06 - Killed Warheart - Play FRS - ARTC (POC),2581
4152,OLD - 11.0 z3 - Campaign - Ch3 - Q06 - Killed Warheart - Play FRS - ARTC - (POC) - replaced with 4168,4
4153,11.0.0_Z1_[BSC]_Baelgrims_Sacrifice_IGC,23
4154,11.0.0_[TCC]_The_Crystal_Changes_IGC,16
4155,11.0 Z1 RTC [TFH] Tour of Foundation Hall - Scrolling Text PLACEHOLDER (SH),8
4156,11.0.0_Z1_[BAA]_Baelgrim_and_Adelgonn_IGC,29
4157,11.0.2_Z1_[NSF]_Nerubian_Swarm_Flyover_IGC,15
4158,11.0.0_[ALR]_[ARTC]_Anduins_Light_Reluctance_IGC,23
4159,11.0.0_[HFR]_[ARTC]_Holy_Flame_Renewed_IGC,23
4162,11.0 Z2 - Local - Kobold Work Crew - 02b - Pipe Game (DTM),3
4163,10.2.7 Timewalking Season - Pandaria - Dragonriding Tutorial - Training 1,808
4164,10.2.7 Timewalking Season - Pandaria - Dragonriding Tutorial - Training 2,808
4165,10.2.7 Timewalking Season - Pandaria - Dragonriding Tutorial - Training 3,809
4166,10.2.7 Timewalking Season - Pandaria - Dragonriding Tutorial - Training 4,808
4167,11.0.0_Test_ing_Relative_Scene,2
4168,11.0.0_Z3_[FRS]_Faerin's_Rallying_Speech_IGC,23
4169,11.0.0_Hallowfall_EndGame_Harvesters_MDE,7
4171,11.0 Z1 - Campaign - Ch1 - Q1 - Play Prologue Summary Scene - Scrolling Text PLACEHOLDER (KNF),8
4176,11.0.0_Hallowfall_The_Faded_Shore_AirshipBombard_MDE,13
4178,11.0.0_Hallowfall_The_Faded_Shore_AirshipBombard_MDE,1
4183,11.0 Z1 - Max Level - 08 - Flight Training (RPS),1
4185,11.0.0_Z2_[MTS]_Meeting_the_High_Speaker_IGC,30
4186,11.0.0_Hall_of_Awakenting_Room3_Skardyn_Escape_Door_B_MDE,13
4187,11.0.0_Hall_of_Awakenting_Room3_Skardyn_Escape_Door_C_MDE,9
4188,11.0.0_Hall_of_Awakenting_Room3_Skardyn_Escape_Door_D_MDE,9
4189,11.0.0_Z2_[MDD]_Magni_Defends_Dagran_IGC,43
4190,11.0 Z2 RTC [TMP] Candle King Ambush at Dungeon Entrance (DTM) - IGC,7
4191,11.0 Raid - Nerubian - Ambient - Ethereal Wing - SAHM,1
4192,11.0.1 IGC [TOD] Teleportation of Dalaran - Scrolling Text - IGC,10
4193,11.0.0_Max_Level_[TTS]_Thrall_and_the_Stormrooks_IGC,14
4194,11.0.0_[EUF]_Earthen_Unification_Finale_IGC,23
4195,11.0.0_Z2_Taelloch_ForemansMemory_SMART (SMART)(REM),2
4196,11.0.0_Z2_Taelloch_ForemansMemory_SMART (SMART)(REM),11
4197,11.0.1 IGC [DOD] Destruction of Dalaran - Scrolling Text - IGC,9
4198,11.0 Raid RTC [TSD] The Spider Drop - Placeholder - IGC,11
4199,11.0.0_Z2_Taelloch_ForemansMemory_SMART (SMART)(REM),16
4200,11.0 Raid - Nerubian - Ambient - Package - SAHM,1
4201,11.0 Dragon Racing - Client Scene - Race Course Display Shared - 11.0,808
4202,11.0 Raid - Nerubian - Ambient - Sanctum - SAHM,1
4203,11.0 Raid - Nerubian - Ambient - Evolution Wing - SAHM,1
4204,11.0 Raid - Nerubian - Ambient - Slime Pit - SAHM,2
4205,11.0.0_Z2_Taelloch_ForemansMemory,21
4206,11.0.2_TLS_Z2_[BBS]_Brinthe_Becomes_Speaker_Main_IGC,17
4207,11.0 z5 - Ruptured Lake - Landing (ZTO),1
4208,11.0 Raid - Nerubian - Ambient - Front Gate - SAHM,2
4211,11.0 Z1 RTC [CWR] Coreway Restored - Scrolling Text PLACEHOLDER (KNF) - IGC,9
4212,11.0 Raid - Nerubian - Ambient - Barracks - SAHM,1
4213,11.0 Raid - Nerubian - Ambient - Bridge - SAHM,1
4214,11.0 Prototype - Pheromone Game - PRK,611
4215,11.0.0_Z2_Fearbreaker_Attack_Hulk_RMV,3
4216,11.0.0_Z0_[QAR]_Queen_Arrival_IGC,47
4217,10.2.7 Timewalking Season - Pandaria - Intro - Q6 - Accept (JOM),1
4218,11.0.0_[TFA]_The_Fleets_Arrive_IGC,26
4221,11.0 Z5 RTC [TMP] PLACEHOLDER SCENE - Max Level Ch2 RTC - 2.5d Fresco Scene -  Scrolling Text (v3) (copy),7
4222,11.0.0_[XAS]_Xalatath_Assumes_Control_IGC,23
4223,11.0 Z5 RTC [BUC] PLACEHOLDER SCENE - Max Level Ch2 RTC - Blow Up the Convoy -  Scrolling Text (v3),8
4224,11.0.0_z3_VenerationGrounds_AlleriaVoidBubble_(POC),24
4225,11.0.0_Z3_VenerationGrounds_Q07Accept_POC,3
4226,11.0.0_Z2_[WGA]_War_Golems_Awaken_IGC,11
4227,11.0 Z2 RTC [TMP] Max Level - Waterworks Activation (SMART),7
4228,10.2.7_[ALW]_ARTC_-_Alleria_Locus_Walker_IGC,5
4229,11.0.0_[adf]_Arathi_Tower_Dark_IGC,10
4230,11.0 Z2 - WQ - Complex 01 - Cloud Farming (Live),808
4231,Larry Test Scene - LWB,571
4232,10.2.7_[LWL]_LocusWalkersLessons_IGC,4
4233,10.2.7_Exodar_DraeneiHeritage_VelenHatuun_KNF,18
4234,11.0.0_z0_[STM]_Setting_the_Mission_IGC,31
4235,11.0.0_Z0_RTC_[MCA]_Magni_Communes_with_Azeroth_IGC,18
4238,11.0.0_Z2_Lost_Mines_Gate_Ambush_DTM,12
4239,11.0.0_[ZKR]_Zev'kall's_Retribution_IGC,17
4240,10.2.7_[UAR]_Umbric_Addresses_the_Riftwalkers_IGC,7
4241,10.2.7_[JKD]_Jaina_and_Khadgar_Discussion_IGC,3
4246,11.0.0_Dalaran_Entrance_AlleriaShootToKill_LQM,3
4247,11.0.0_z5_Xesh_QueenAttack_ZCS,3
4248,11.0 Dungeon - Old City - Ambient - Boss 1 Section - KRY,2
4249,11.0 Dragon Racing - Client Scene - Race Course Display Debug,2
4250,11.0 Dungeon - Old City - Ambient - Boss 1 Section - KRY,1
4251,11.0 z5 Azj-Kahet - Ambient Scene - Swarm - Scenario (ZTO),1
4253,11.0.0_Dalaran_Dalaran_ElizabethAbduction_LQM,1
4254,11.0.0_Dalaran_Dalaran_BonegrimAbduction_LQM,6
4255,11.0.0_Dalaran_Dalaran_BonegrimAbduction_LQM,8
4256,11.0 Z3 - Max-Level Campaign - Finale - Ambient Zone Entrance Scene - SJC,295
4257,11.0.0MaxLevelCh0_Z1_Dornogal_HordeEmbassy_MA,23
4258,11.0 Dungeon - City of Threads - High Hollows - Eagle Vision - KRY,1
4259,11.0.0MaxLevelCh0_Z1_Dornogal_AllianceEmbassy_MA,1
4261,10.2.7_EchoIsles_Heritage_Ritual_ZCS,2
4262,10.2.7_EchoIsles_Heritage_Muehzala_ZCS,3
4263,10.2.7_EchoIsles_Heritage_Muehzala_ZCS,11
4264,11.0.0_Dalaran_Dalaran_VioletHoldEscape_LQM,1
4265,11.0.0_Dalaran_Dalaran_SewerBlocker_LQM,8
4266,11.0.0_[TWA]_TheWaterworksActivate_IGC,7
4267,11.0.0_Z2_earthenworks_varric_defeat_lwb,25
4268,11.0.0_[EPE]_Earthen_Player_Exposition_IGC,11
4269,11.0 Z2 - Unique - Treasure - Pipe Puzzle Mini Game (DTM),3
4270,11.0 Z1 - WQ - Circuit Game (MA),751
4271,11.0.0_2_earthenworks_darkironfromabove_ending_lwb,4
4272,11.0.0_z3_ARTC_[WTW]_Whisper_on_the_Wall_IGC,15
4273,11.0 Z3 IGC [XEF] - Xal'atath Endgame Finale - PLACEHOLDER - IGC,7
4274,11.0.0_[QAD]_[ARTC]_Queen_A_Dem_IGC,19
4275,11.0.0_[TSD]_The_Spider_Drop_IGC,17
4278,11.0.0_Z2_Gundargaz_Janky_Stall_Build_DTM,1
4279,11.0 Delves - Kobyss - Puzzle - (STM),558
4280,11.0 Delves - Kobyss Puzzle - Necrotic Cleanse - (STM),558
4281,10.2.5_[RST]_Runtime_Switching_Test_IGC,1
4282,11.0 Delves - Nerubians04 - Web Circuit Minigame - (STM),750
4283,11.0.0_Delves_Z1_Fungarians_V02_ShroomDestroyed_STM,4
4284,11.0 Delves - Draw Runes from Memory - (STM),82
4285,11.0.5 20th Anniversary - Mini ToS Event - Title Card (LOH),74
4286,11.0 Z1 - Max Level - Ch 0 - Restart the Console - Puzzle (MA),751
4287,11.0.0 Z0 [NSB] Nerubian Sky Battle - IGC,113
4291,11.0.0_Z1_Dornogal_FleetArrival_MA,2
4292,11.0.0_Delves_Season1_Nemesis_STM,2
4293,11.0.0_RingingDeeps_Taelloch_MDH_BAC,1
4298,11.0 Z3 - Local - Small 8 - War Game Light's Gambit - Camera Client Scene (LAS),454
4299,11.0 Z5 - WQ 13 - Capstone - Bombing Run (ZTO),2581
4300,11.0.0_Z2_Delves_ZekvirReveal_STM,4
4302,11.0.0_AzjKahet_UmbralBazaar_WeaversLegacy_AOC,3
4303,Example Spawner - Cloud of Spores - PRK,52
4304,11.0.0_IsleofDorn_Dornogal_[TLS][AAS]_RNA,7
4305,11.0.0_RingingDeeps_Earthenworks_MMD_BAC,21
4306,Generic - Spell - Insect Explosion (ZTO),1
4307,11.0.0_RingingDeeps_Taelloch_MDH_BAC,5
4308,11.0.0_RingingDeeps_Earthenworks_MMD_BAC,1
4309,11.0.0_Kahet_Pit_OrweynaQuest_AS,17
